,Year,Team,offense_completion_percentage,offense_total_yards_gained_pass,offense_total_yards_gained_run,offense_ave_yards_gained_pass,offense_ave_yards_gained_run,offense_total_air_yards,offense_ave_air_yards,offense_total_yac,offense_ave_yac,offense_n_plays_pass,offense_n_plays_run,offense_n_interceptions,offense_n_fumbles_lost_pass,offense_n_fumbles_lost_run,offense_total_epa_pass,offense_total_epa_run,offense_ave_epa_pass,offense_ave_epa_run,offense_total_wpa_pass,offense_total_wpa_run,offense_ave_wpa_pass,offense_ave_wpa_run,offense_success_rate_pass,offense_success_rate_run,defense_completion_percentage,defense_total_yards_gained_pass,defense_total_yards_gained_run,defense_ave_yards_gained_pass,defense_ave_yards_gained_run,defense_total_air_yards,defense_ave_air_yards,defense_total_yac,defense_ave_yac,defense_n_plays_pass,defense_n_plays_run,defense_n_interceptions,defense_n_fumbles_lost_pass,defense_n_fumbles_lost_run,defense_total_epa_pass,defense_total_epa_run,defense_ave_epa_pass,defense_ave_epa_run,defense_total_wpa_pass,defense_total_wpa_run,defense_ave_wpa_pass,defense_ave_wpa_run,defense_success_rate_pass,defense_success_rate_run,points_scored,points_allowed,wins,losses,ties,score_differential
81,2015,Los Angeles Chargers,0.6234132581100139,4595,1367,6.480959097320164,3.5322997416020674,4838,7.27518796992481,2622,5.945578231292517,709,387,13,6,4,57.30899620380269,-70.30893556972401,0.0808307421774369,-0.1816768360974781,0.0698891754133018,-2.1144801692673854,9.857429536432844e-05,-0.0054637730472025,0.4795486600846263,0.3307493540051678,0.6051660516605167,3790,2018,6.99261992619926,4.970443349753695,4233,8.33267716535433,2115,6.448170731707316,542,406,11,4,3,44.31116575008721,-1.926783175459768,0.0817549183580948,-0.0047457713681274,2.186520011539394,0.5316444687076668,0.0040341697629878,0.0013094691347479,0.4428044280442804,0.4137931034482759,320,398,4,12,0,-78
82,2015,Las Vegas Raiders,0.5828125000000003,3881,1469,6.064062500000003,4.103351955307264,4743,7.852649006622513,1861,4.989276139410187,640,358,14,3,3,-12.52742499172194,-37.947026485145976,-0.0195741015495654,-0.1059972806847652,-0.1591102890314711,-1.6384030647963157,-0.00024860982661166963,-0.0045765448737327,0.4296875,0.3435754189944134,0.590643274853801,4150,1686,6.067251461988313,4.236180904522613,5183,8.111111111111109,2117,5.253101736972704,684,398,14,5,3,16.699848009404207,-24.24157907341438,0.024414982469888,-0.0609084901342071,-0.9246882305172331,-0.6875650034223326,-0.0013518833779491,-0.0017275502598551,0.4590643274853801,0.3969849246231155,359,399,7,9,0,-40
83,2015,Miami Dolphins,0.5766192733017378,3813,1508,6.023696682464454,4.501492537313431,5154,8.795221843003414,1876,5.13972602739726,633,335,12,4,2,-3.745298100716539,-24.87129290977285,-0.0059167426551608,-0.0742426654023067,-0.9098043755809216,-1.1828187559950207,-0.0014372896928608,-0.0035308022567015,0.4202211690363349,0.3641791044776117,0.6108202443280978,4000,2038,6.980802792321118,4.2020618556701015,4619,8.537892791127538,1726,4.931428571428572,573,485,13,3,1,87.25704410604948,-26.88732963177273,0.1522810542862996,-0.0554377930552015,1.006736153918703,-0.9674422919656696,0.0017569566386015,-0.0019947263751869,0.474694589877836,0.3855670103092781,310,389,6,10,0,-79
84,2015,Minnesota Vikings,0.5891783567134269,2928,2231,5.867735470941884,4.829004329004329,3273,7.209251101321583,1808,6.14965986394558,499,462,9,3,4,-10.753544040931828,12.328465767888328,-0.0215501884587812,0.0266849908395849,0.1062095653650653,0.4303967470240544,0.0002128448203708726,0.000931594690528252,0.3987975951903808,0.3896103896103897,0.5943708609271523,3761,1760,6.226821192052979,4.389027431421447,4666,8.332142857142859,1837,5.116991643454037,604,401,13,4,4,-15.494882772483434,-28.812129605538125,-0.0256537794246414,-0.0718506972706686,-0.9987468449858232,-1.046429839598261,-0.0016535543791155,-0.0026095507221901,0.4503311258278146,0.4064837905236908,365,302,11,5,0,63
85,2015,New England Patriots,0.607518796992481,4587,1425,6.897744360902252,3.914835164835163,4935,7.870813397129183,2444,6.04950495049505,665,364,7,4,0,116.42017361556856,-9.644737079582397,0.1750679302489753,-0.0264965304384126,1.7520934626267612,0.4798280340565036,0.0026347270114688,0.0013182088847706,0.4646616541353389,0.4010989010989009,0.5579598145285937,3853,1587,5.955177743431221,4.058823529411763,5853,9.820469798657724,1683,4.662049861495845,647,391,12,6,2,-8.581603333984674,-44.06132629903294,-0.0132636836692187,-0.1126888140640227,0.1350025329227376,-1.0923771510457003,0.00020865924717578308,-0.0027938034553598,0.426584234930448,0.3631713554987211,465,315,12,4,0,150
86,2015,New Orleans Saints,0.6580829756795422,4970,1509,7.110157367668098,3.939947780678852,5208,7.831578947368415,2538,5.517391304347827,699,383,12,6,1,102.25788257968055,-22.97258059609629,0.146291677510273,-0.0599806281882409,3.546245723697222,-0.4282174753310525,0.005073312909438,-0.0011180612932925,0.469241773962804,0.3838120104438642,0.6435986159169549,4548,2083,7.868512110726646,5.055825242718447,4642,8.548802946592998,2336,6.279569892473117,578,412,9,4,8,169.15431785701668,-32.00464158198519,0.292654529164389,-0.0776811688883136,4.768727232251904,-0.8334970088912941,0.0082503931353839,-0.0020230509924546,0.5207612456747402,0.4077669902912622,408,476,7,9,0,-68
87,2015,New York Giants,0.6040061633281972,4343,1620,6.6918335901386765,4.09090909090909,4709,7.570739549839225,2121,5.410714285714285,649,396,14,5,2,54.96268556988153,-41.511898769513216,0.0846882674420362,-0.1048280271957405,2.265464280867221,-0.7344206843195865,0.0034906999705195,-0.0018545976876757,0.4576271186440678,0.3964646464646464,0.6409090909090911,4785,1957,7.25,4.551162790697674,5443,8.57165354330708,2243,5.302600472813239,660,430,15,6,6,80.72552874744218,-9.584888522332388,0.1223114071930937,-0.0222904384240287,2.945824995845523,0.256692638514988,0.0044633712058265,0.0005969596244534614,0.4909090909090908,0.4093023255813954,420,442,6,10,0,-22
88,2015,New York Jets,0.5782747603833865,4057,1879,6.480830670926518,4.319540229885058,5545,9.18046357615894,1889,5.218232044198895,626,435,16,6,2,57.11437311166316,-34.38796658171346,0.0912370177502606,-0.0790527967395712,1.2661094417758585,-0.7551591265162393,0.0020225390443703,-0.0017359979919913,0.4456869009584664,0.3724137931034482,0.5359374999999998,3763,1347,5.879687500000001,3.7209944751381214,5265,8.760399334442598,1836,5.352769679300291,640,362,18,5,5,-28.5573388407932,-74.13001569650811,-0.0446208419387394,-0.2047790488853816,-0.3895846488628441,-1.3473767386830182,-0.000608726013848188,-0.003722035189732,0.4093749999999999,0.3038674033149171,387,314,10,6,0,73
89,2015,Philadelphia Eagles,0.6145675265553869,4087,1755,6.201820940819421,4.0813953488372094,4245,6.82475884244373,2251,5.558024691358024,659,430,18,5,8,-17.51237512217206,-34.53901308239861,-0.0265741655875142,-0.0803232862381358,-0.3915905355454266,-0.5219885732408438,-0.0005942193255620953,-0.0012139269145135,0.4400606980273141,0.3976744186046511,0.5889387144992527,4275,2173,6.390134529147979,4.744541484716158,5629,8.93492063492064,1917,4.877862595419849,669,458,15,9,0,29.003158269955037,8.44061495501036,0.043353001898288,0.018429290294782,0.284890189995571,0.2806716956053122,0.00042584482809501767,0.0006128202960814776,0.4603886397608371,0.4126637554585151,377,430,7,9,0,-53
90,2015,Pittsburgh Steelers,0.6196513470681457,4617,1744,7.316957210776546,4.739130434782608,5889,10.01530612244898,1950,4.987212276214834,631,368,21,4,1,56.60529757908082,3.111211853952213,0.089707286179209,0.0084543800379135,0.3054864139935673,0.4139954759952549,0.0004841306085476471,0.0011249877065088,0.4738510301109349,0.4184782608695652,0.5973254086181281,4352,1471,6.466567607726596,3.954301075268818,4992,8.012841091492776,2016,5.014925373134327,673,372,17,6,4,13.985666317979778,-56.70015528877497,0.0207810792243384,-0.1524197722816532,-0.266149664594804,-1.5553443342700763,-0.0003954675551185888,-0.0041810331566399,0.4680534918276373,0.3467741935483872,423,319,10,6,0,104
91,2015,Seattle Seahawks,0.621268656716418,3790,2294,7.0708955223880565,4.789144050104385,4144,8.509240246406574,1851,5.558558558558558,536,479,8,3,4,127.02991908741006,-14.921960272102403,0.2369961177003925,-0.0311523178958293,1.9994031114000503,-0.6491424150486294,0.0037302296854478,-0.001355203371709,0.4944029850746267,0.4488517745302715,0.5672913117546846,3368,1314,5.737649063032371,3.732954545454545,4825,8.820840950639855,1481,4.447447447447448,587,352,14,5,4,-40.13732861286288,-41.35845223545597,-0.068377050447807,-0.1174956029416362,0.0292454383031032,-0.8055779465062594,4.982187104447056e-05,-0.0022885737116655,0.4105621805792165,0.3892045454545454,423,277,10,6,0,146
92,2015,San Francisco 49ers,0.5542168674698796,3318,1554,5.7108433734939785,4.100263852242742,3902,7.418250950570339,1923,5.972049689440993,581,379,12,2,1,-64.83376886466657,-18.541219227199623,-0.11158996362249,-0.0489214227630594,-0.8784729987506412,-0.2553092611769485,-0.00151200171902,-0.0006736392115486803,0.3752151462994837,0.4089709762532979,0.6476683937823835,4185,2046,7.2279792746114,4.280334728033473,4815,8.802559414990855,1950,5.2,579,478,9,1,2,84.07008418306346,-16.621258004153812,0.1451987637013185,-0.0347725062848406,2.073188395672382,0.2183561927553043,0.0035806362619557,0.0004568121187349501,0.4905008635578584,0.4142259414225943,238,387,5,11,0,-149
93,2015,Tampa Bay Buccaneers,0.5541740674955596,3854,2180,6.845470692717585,4.909909909909908,5340,10.0187617260788,1481,4.746794871794871,563,444,15,4,7,36.76442481956863,-25.487714671033984,0.0653009321839582,-0.0574047627725992,-0.3302783697724883,-0.1274288702854279,-0.0005866400884058452,-0.0002870019601023072,0.4618117229129663,0.4234234234234235,0.6539792387543254,3840,1628,6.643598615916954,3.642058165548098,4089,7.586270871985153,1780,4.708994708994709,578,447,11,6,6,75.54124666075442,-40.837222228858174,0.1306941983750078,-0.0913584389907339,1.6490555680816872,-0.695064603607008,0.0028530373150202,-0.0015549543704854,0.4965397923875432,0.4049217002237137,342,417,6,10,0,-75
94,2015,Tennessee Titans,0.566225165562914,3507,1492,5.806291390728475,4.065395095367848,4858,8.881170018281537,1619,4.73391812865497,604,367,17,10,4,-67.97577660688846,-46.88207033754206,-0.1125426765014716,-0.1277440608652371,-2.426634723459949,-1.700114139922584,-0.0040176071580462,-0.0046324635965192,0.4370860927152318,0.3596730245231606,0.588560885608856,3678,1821,6.785977859778598,4.138636363636363,4414,8.792828685258963,1495,4.686520376175548,542,440,11,1,3,73.19401424958461,-35.801727118187074,0.1350443067335513,-0.0813675616322432,1.1220443699365157,0.0024297381299381,0.0020701925644585,5.522132113495301e-06,0.4741697416974171,0.3977272727272727,299,423,3,13,0,-124
95,2015,Washington Commanders,0.6598290598290598,4099,1578,7.006837606837599,3.802409638554216,4459,8.034234234234233,1956,5.067357512953368,585,415,11,5,4,95.37610015197475,-63.139757135111296,0.1630360686358543,-0.1521439930966537,2.389765530511641,-1.1265407281907227,0.0040850692829258,-0.0027145559715439,0.4837606837606837,0.3493975903614458,0.5851239669421487,4128,1969,6.823140495867771,4.898009950248755,4985,8.807420494699649,1828,5.163841807909604,605,402,11,10,6,45.61370858818972,-31.19408058794442,0.0753945596499001,-0.0775972153928964,0.1413435361002212,0.1061054525052809,0.000233625679504495,0.00026394391170466526,0.4462809917355372,0.4402985074626865,388,379,9,7,0,9
96,2016,Arizona Cardinals,0.556686046511628,4138,1739,6.014534883720932,4.436224489795919,6204,9.64852255054432,1747,4.561357702349869,688,392,17,6,5,6.472781278627183,-29.572382696917344,0.0094081123235857,-0.0754397517778504,0.977123488925214,-0.5557830082033381,0.0014202376292517,-0.001417813796437,0.4563953488372093,0.4209183673469386,0.5771812080536914,3367,1530,5.649328859060402,3.7046004842614986,4418,8.076782449725771,1803,5.24127906976744,596,413,14,7,4,-41.74559473387251,-55.32814525205583,-0.0700429441843496,-0.1339664533948083,1.009578901165372,-0.7983032198866107,0.0016939243308143,-0.0019329375784179,0.4278523489932884,0.3753026634382566,418,362,7,8,1,56
97,2016,Atlanta Falcons,0.6470588235294118,4727,1943,8.178200692041523,4.739024390243903,4637,8.635009310986968,2267,6.061497326203208,578,410,7,3,1,170.09541313296555,16.425114846339746,0.2942827216833316,0.0400612557227799,3.440550361710212,0.5133336770341961,0.0059525092763152,0.0012520333586199,0.5328719723183393,0.4390243902439025,0.6107091172214182,4271,1695,6.180897250361793,4.682320441988951,5136,7.877300613496933,2040,4.84560570071259,691,362,12,4,4,59.00956121439442,-2.13626346071117,0.0853973389499197,-0.0059012802782077,1.0935087853462682,0.0214611654513299,0.0015825018601248,5.928498743461101e-05,0.4804630969609261,0.4419889502762431,540,406,11,5,0,134
98,2016,Baltimore Ravens,0.619181946403385,4106,1476,5.7912552891396345,4.157746478873241,5042,7.502976190476185,2090,4.760820045558086,709,355,16,3,1,-39.40084533025888,-16.139178921504293,-0.0555724193656684,-0.0454624758352234,-1.6968418509535597,-0.1731516307019208,-0.0023932889294126,-0.0004877510723997676,0.4301833568406206,0.3746478873239437,0.6079077429983526,3724,1442,6.135090609555188,3.85561497326203,4478,7.801393728223001,1899,5.146341463414633,607,374,18,4,5,14.818137653704522,-56.455496058925945,0.0244120883916056,-0.150950524221727,0.8198317125969026,-1.7765938052167658,0.0013506288510657,-0.0047502508160876,0.4579901153212522,0.3449197860962566,343,321,8,8,0,22
99,2016,Buffalo Bills,0.5500000000000002,3040,2641,5.846153846153847,5.411885245901638,4480,9.491525423728811,1168,4.083916083916084,520,488,7,2,3,17.778489234134465,47.47821977032305,0.0341894023733353,0.0972914339555804,0.2840431344204622,1.3275586996444204,0.0005462367969624316,0.0027204071714025,0.4250000000000001,0.483606557377049,0.5553539019963702,3586,2142,6.508166969147006,4.718061674008809,4753,9.337917485265228,1705,5.571895424836603,551,454,12,1,4,26.64789925683405,-11.344211623944958,0.0483627935695717,-0.0249872502730061,1.0703369809381549,0.6809837056151298,0.0019425353556046,0.0014999641092844,0.4355716878402903,0.4096916299559471,399,378,7,9,0,21
100,2016,Carolina Panthers,0.5091514143094844,3689,1819,6.13810316139767,4.060267857142857,5711,10.19821428571428,1466,4.790849673202613,601,448,19,4,4,-29.02455536524982,-30.024282990018584,-0.048293769326539,-0.0670184888170058,-0.8405104589811523,-0.3664914165165827,-0.0013985198984711,-0.0008180611975816609,0.4326123128119802,0.375,0.6168929110105581,4297,1486,6.481146304675716,4.071232876712329,4925,8.060556464811786,2065,5.048899755501222,663,365,17,7,3,29.196639526643462,-25.27263512665501,0.0440371636902612,-0.0692400962374109,0.3845745986229416,-0.6426456701115981,0.0005800521849516531,-0.0017606730687988,0.4736048265460029,0.3561643835616438,369,402,6,10,0,-33
101,2016,Chicago Bears,0.5931623931623933,3969,1742,6.784615384615385,4.670241286863271,5153,9.25134649910233,1654,4.76657060518732,585,373,19,7,3,-0.5816204556397828,-35.9473163519433,-0.0009942230010937237,-0.0963735022840303,-0.3561191453838479,-0.8229072403033357,-0.00060875067586982,-0.00220618563084,0.4735042735042734,0.3967828418230562,0.6042402826855124,3600,1972,6.360424028268551,4.6291079812206535,4636,8.780303030303031,1435,4.195906432748539,566,426,8,3,0,59.886305443828434,8.381015320361897,0.1058061933636544,0.019673744883478,2.089104072864152,0.865471091642937,0.0036909965951663,0.0020316222808519,0.471731448763251,0.4178403755868545,279,399,3,13,0,-120
102,2016,Cincinnati Bengals,0.6046511627906975,3942,1777,6.548172757475083,4.0663615560640745,4416,7.871657754010693,1820,5.0,602,437,8,5,2,48.39371878909554,-5.204209092255818,0.0803882371911887,-0.0119089452912031,0.7179351534007443,-0.0397198922892935,0.0011925833112969,-9.089220203499276e-05,0.4800664451827242,0.4004576659038901,0.5984000000000002,3800,1827,6.079999999999998,4.5561097256857845,4240,7.174280879864635,1899,5.077540106951872,625,401,17,4,0,16.142117403961958,-5.412497378434441,0.0258273878463387,-0.0134974996968441,1.8631269626789664,0.2773980538119338,0.0029810031402863,0.0006917657202292586,0.4352,0.4189526184538654,325,315,6,9,1,10
103,2016,Cleveland Browns,0.5322834645669291,3268,1714,5.146456692913391,4.92528735632184,4852,8.587610619469027,1694,5.011834319526627,635,348,14,6,5,-39.55915140206644,-35.46315213424543,-0.062297876223727,-0.101905609581165,-0.7935414746511106,-1.2953103527296048,-0.0012496716136238,-0.0037221561860046,0.3811023622047243,0.3764367816091954,0.6109154929577466,4000,2295,7.042253521126763,4.712525667351128,4722,8.744444444444447,1742,5.020172910662825,568,487,10,2,0,136.10880941870863,16.515644880614417,0.239628185596318,0.0339130285022882,3.390328490449004,0.6056312053347098,0.0059688881874102,0.001243595904178,0.4947183098591549,0.4168377823408624,264,452,1,15,0,-188
104,2016,Dallas Cowboys,0.6360078277886497,3631,2419,7.10567514677104,5.008281573498966,3877,8.060291060291059,1645,5.061538461538461,511,483,6,7,2,97.6968021228335,34.511026792883534,0.1911874796924336,0.0714514012275019,2.1242377380497857,1.4389539922530297,0.004157021013796,0.002979200812118,0.5048923679060666,0.4637681159420288,0.6324404761904763,4167,1339,6.200892857142856,3.973293768545994,5188,8.234920634920638,1906,4.484705882352941,672,337,9,7,3,38.11166694208425,-35.831873795087645,0.0567137900923871,-0.1063260350002601,0.1592416274884669,-0.5239260784913649,0.00023696670757212816,-0.0015546767907755,0.4851190476190477,0.3916913946587537,421,306,13,3,0,115
105,2016,Denver Broncos,0.5557377049180328,3687,1502,6.044262295081968,3.783375314861462,5004,8.79437609841828,1576,4.648967551622418,610,397,11,9,2,-11.364424064250748,-58.13268065886656,-0.0186302033840178,-0.1464299260928628,0.2667994078607485,-0.8929853397136064,0.000437376078460241,-0.0022493333494045,0.4377049180327867,0.3476070528967256,0.515151515151515,2974,2098,5.006734006734007,4.473347547974415,4247,7.7358834244080175,1430,4.673202614379088,594,469,14,7,3,-139.21553286944982,-1.1278691542940145,-0.2343695839553027,-0.0024048382820766,-1.493663109271219,0.2837813143610114,-0.0025145843590424,0.0006050774293411,0.3787878787878787,0.3901918976545843,333,297,9,7,0,36
106,2016,Detroit Lions,0.6158730158730161,4113,1319,6.528571428571431,3.8567251461988303,4421,7.480541455160748,2227,5.739690721649487,630,342,10,2,2,73.14574503427363,-30.50558113233357,0.1161043571972601,-0.0891976056500983,2.9226523496377603,-0.7356835297304979,0.0046391307137107,-0.0021511214319605,0.4809523809523809,0.3801169590643274,0.6915077989601387,3979,1717,6.896013864818023,4.578666666666669,4025,7.358318098720292,1937,4.854636591478697,577,375,10,0,4,121.65571529947796,-18.88648825263756,0.2108417942798575,-0.0503639686737,3.603332413835436,-0.6596659180538587,0.0062449435248447,-0.0017591091148102,0.5112651646447142,0.4506666666666666,346,358,9,7,0,-12
107,2016,Green Bay Packers,0.615267175572519,4201,1722,6.413740458015267,4.810055865921788,5386,8.715210355987054,2043,5.069478908188586,655,358,8,5,3,114.27965605476386,-0.4028636290489373,0.1744727573355174,-0.0011253173995779,2.6465988760517147,0.3559603142690405,0.0040406089710713,0.0009943025538241318,0.4717557251908397,0.4134078212290502,0.6045751633986929,4311,1527,7.044117647058823,4.127027027027028,5137,8.996497373029774,1943,5.251351351351353,612,370,17,5,2,76.78965685575376,-22.739088421010056,0.1254732955159373,-0.0614569957324595,1.071073571174734,-0.5171682930275014,0.0017501202143378,-0.0013977521433175,0.4983660130718955,0.3702702702702704,432,388,10,6,0,44
108,2016,Houston Texans,0.5669934640522877,3179,1874,5.1944444444444455,4.230248306997742,4974,8.575862068965517,1388,4.0,612,443,16,3,2,-62.03197158080666,-38.583403575924834,-0.1013594306875925,-0.0870957191330131,-0.3983360489135907,-0.4907330938087024,-0.0006508758969176325,-0.0011077496474237,0.4411764705882351,0.3702031602708804,0.575812274368231,3228,1604,5.826714801444044,4.1340206185567,4408,8.444444444444446,1504,4.729559748427672,554,388,11,2,4,-17.407872007360623,-54.79397103752046,-0.0314221516378352,-0.1412215748389702,-0.8411700030233731,-0.9727791709981356,-0.0015183574061793,-0.0025071628118508,0.4169675090252708,0.3762886597938144,279,328,9,7,0,-49
109,2016,Indianapolis Colts,0.5901116427432218,4206,1646,6.708133971291869,4.209718670076727,4849,8.360344827586209,1803,4.872972972972972,627,391,15,4,3,51.98774679209159,-23.85111542197657,0.0829150666540541,-0.0610002951968708,1.2989829391582934,-0.3785581938246178,0.0020717431246543,-0.0009681795238481256,0.4800637958532696,0.4040920716112533,0.6136363636363638,4202,1937,6.821428571428572,4.866834170854271,4952,8.537931034482753,2112,5.587301587301589,616,398,8,8,1,68.4039105775221,-0.8505994099070651,0.1110453093790947,-0.0021371844470025,2.46491901741166,0.1690652470329016,0.0040014919113825,0.0004247870528464859,0.4967532467532465,0.4447236180904522,411,392,8,8,0,19
110,2016,Jacksonville Jaguars,0.5582450832072616,3730,1640,5.642965204236006,4.237726098191214,5155,8.234824281150159,1848,5.008130081300815,661,387,16,5,5,-45.94678742221105,-43.21544998057617,-0.0695110248444948,-0.1116678294071736,-2.552631453768098,-1.276320878995635,-0.0038617722447323,-0.0032979867674305,0.4175491679273827,0.372093023255814,0.5979202772963605,3444,1720,5.968804159445407,3.9722863741339496,4205,7.729779411764709,1636,4.742028985507246,577,433,7,1,3,0.161249202530735,-31.806195300701276,0.0002794613562058816,-0.0734554163988486,0.700774033328155,-0.4657559665680337,0.0012145130560279,-0.0010756488835289,0.4246100519930675,0.3648960739030021,318,400,3,13,0,-82
111,2016,Kansas City Chiefs,0.630397236614853,3744,1768,6.466321243523319,4.510204081632653,3732,6.84770642201835,2076,5.687671232876714,579,392,8,4,4,39.85820089079676,-22.523057546933916,0.0688397251999942,-0.0574567794564634,1.6464131167359284,0.7275185952045219,0.0028435459701829,0.001855914783685,0.4542314335060448,0.3852040816326531,0.5582137161084529,3960,1948,6.31578947368421,4.551401869158878,5103,8.576470588235294,1724,4.925714285714284,627,428,18,7,4,-14.990897097210173,-16.512672244745772,-0.0239089267898091,-0.0385810099176303,-0.0917075490527492,-1.194824058216049,-0.00014626403357694866,-0.0027916449958318,0.441786283891547,0.4672897196261681,389,311,12,4,0,78
112,2016,Los Angeles Rams,0.5342465753424654,2951,1262,5.053082191780815,3.448087431693989,3907,7.302803738317756,1624,5.205128205128206,584,366,20,6,2,-157.2484705025732,-61.37319231548299,-0.2692610796276925,-0.167686317801866,-3.31957399291766,-1.1957903030511798,-0.0056842020426672,-0.0032671866203584,0.3527397260273971,0.3579234972677595,0.6166394779771616,3732,1677,6.088091353996739,4.100244498777507,4084,7.041379310344828,1790,4.735449735449737,613,409,10,7,1,31.164049356874813,-14.09552185490611,0.0508385797012642,-0.0344633786183524,0.3165720506409319,-0.6924866651060629,0.000516430751453398,-0.0016931214305771,0.4632952691680261,0.3300733496332519,224,394,4,12,0,-170
113,2016,Los Angeles Chargers,0.5656401944894655,4198,1516,6.8038897893030805,3.857506361323156,4913,8.4853195164076,2020,5.787965616045845,617,393,21,9,3,35.22156000474526,-38.1502245517675,0.0570851863934281,-0.0970743627271439,0.1719470813447043,-1.7151047738714382,0.0002786824657126633,-0.0043641342846601,0.4505672609400323,0.366412213740458,0.590909090909091,3991,1587,6.478896103896103,3.997481108312343,5005,8.659169550173008,1802,4.950549450549451,616,397,18,6,3,14.286764694162992,-33.15498549219954,0.0231927998281864,-0.0835138173607042,1.4289084523544489,-0.5943170768664624,0.0023196565784974,-0.0014970203447517,0.4756493506493507,0.3929471032745591,410,423,5,11,0,-13
114,2016,Las Vegas Raiders,0.6132686084142394,4059,1953,6.567961165048546,4.7060240963855415,4594,7.734006734006733,1885,4.9736147757255935,618,415,7,3,4,58.83205979353667,-18.102524600820946,0.095197507756532,-0.0436205412067974,3.541104118470044,-0.181394945426121,0.0057299419392719,-0.0004370962540388445,0.4498381877022654,0.4120481927710843,0.5774647887323945,4124,1895,7.260563380281688,4.588377723970944,5095,9.470260223048326,1853,5.649390243902439,568,413,16,7,4,48.406996654976425,-17.183045005738542,0.0852235856601694,-0.041605435849246,1.049255491361408,-0.5468637814968625,0.0018472807946503,-0.001324125378927,0.4507042253521127,0.3946731234866827,416,385,12,4,0,31
115,2016,Miami Dolphins,0.624505928853755,3502,1829,6.92094861660079,4.5725,3804,8.025316455696204,1796,5.683544303797468,506,400,15,4,2,28.36249101073667,-19.094141185926404,0.0560523537761592,-0.0477353529648161,0.7932698062634291,0.1038249332478506,0.0015677268898486,0.0002595623331196211,0.4604743083003951,0.3774999999999999,0.5878594249201279,3883,2263,6.202875399361023,5.040089086859686,4595,7.801358234295415,2000,5.4347826086956506,626,449,16,6,3,9.983787659678573,-0.4010729730512867,0.0159485425873462,-0.0008932582918735613,-0.3039623950874538,0.175636446334938,-0.0004855629314495909,0.0003911724862693466,0.4424920127795525,0.44988864142539,363,380,10,6,0,-17
116,2016,Minnesota Vikings,0.660287081339713,3836,1224,6.118022328548643,3.335149863760216,3874,6.599659284497442,2030,4.903381642512079,627,367,5,5,3,40.90495952666238,-83.2204377391014,0.0652391698989828,-0.226758685937606,0.756158011377686,-1.722554543704517,0.0012059936385609,-0.0046936091109114,0.4736842105263157,0.329700272479564,0.5655877342419077,3327,1718,5.66780238500852,4.2842892768079786,4754,8.722935779816515,1709,5.147590361445784,587,401,14,4,7,-56.9564536061264,-54.61651721523279,-0.0970297335709141,-0.1362007910604311,-1.0424570559502735,-1.1706827363629149,-0.0017759063985524,-0.002919408320107,0.4361158432708686,0.3740648379052369,327,307,8,8,0,20
117,2016,New England Patriots,0.6411149825783972,4308,1892,7.505226480836237,4.086393088552915,4262,7.763205828779599,2306,6.266304347826084,574,463,2,4,2,149.64760385308224,-17.517980460740844,0.2607101112423034,-0.0378358109303259,3.672490360471956,0.1603145358440537,0.0063980668300905,0.0003462516972873755,0.4860627177700347,0.3822894168466522,0.5832012678288432,3808,1420,6.034865293185421,3.8904109589041087,5424,9.13131313131313,1480,4.021739130434783,631,365,13,5,2,-8.183945723278178,-33.541662385105155,-0.0129698030479841,-0.0918949654386441,0.4066467275736716,-1.0107882021435513,0.0006444480627158058,-0.0027692827455987,0.4469096671949286,0.3972602739726026,441,250,14,2,0,191
118,2016,New Orleans Saints,0.67816091954023,5074,1758,7.290229885057471,4.450632911392406,4818,7.245112781954886,2438,5.176220806794055,696,395,15,6,2,105.92954728955972,2.287731605619264,0.1521976254160341,0.0057917255838462,3.110187492962673,-0.0133743952246961,0.0044686601910383,-3.38592284169487e-05,0.5143678160919539,0.4227848101265823,0.6176470588235297,4384,1640,7.163398692810456,4.293193717277485,4689,8.112456747404842,2084,5.513227513227513,612,382,9,8,4,86.06347491097428,-18.770366686738257,0.140626592991788,-0.0491370855673778,2.094694838859223,0.2349859744937954,0.003422703985064,0.0006151465300884633,0.5016339869281043,0.4057591623036649,469,454,7,9,0,15
119,2016,New York Giants,0.6080645161290322,3879,1432,6.25645161290323,3.758530183727035,4702,7.8628762541806,2011,5.334217506631299,620,381,16,8,1,-24.86139743212152,-45.89097560107405,-0.040099028116325,-0.1204487548584621,-0.0418227777179509,-0.4717936273754171,-6.745609309348858e-05,-0.0012383034839249,0.4403225806451613,0.3490813648293963,0.558245083207262,4018,1426,6.078668683812405,3.675257731958763,5659,9.054400000000005,1915,5.18970189701897,661,388,17,4,3,-40.90661667131927,-61.24905377249669,-0.0618859556298319,-0.1578583860115891,-2.6207167796159414,-1.9093166177769827,-0.0039647757634129,-0.0049209191179819,0.3978819969742814,0.3453608247422681,310,284,11,5,0,26
